GqlToGremlin	janus	0.1	8	24.9300	537142
GqlToGremlin	janus	0.1	4	11.1110	784511
GqlToGremlin	janus	0.1	5	18.8720	1079722
GqlToGremlin	janus	0.1	3	FAILED	
GqlToGremlin	janus	0.1	1	FAILED	
GqlToGremlin	janus	0.1	6	FAILED	
GqlToGremlin	janus	0.1	7	19.1810	1628132
GqlToGremlin	janus	0.1	2	FAILED	
GqlToGremlin	janus	0.1	9	FAILED	
GqlToGremlin	janus	0.1	4	11.9660	784511
GqlToGremlin	janus	0.1	8	23.9700	537142
GqlToGremlin	janus	0.1	2	FAILED	
GqlToGremlin	janus	0.1	6	FAILED	
GqlToGremlin	janus	0.1	7	20.4710	1628132
GqlToGremlin	janus	0.1	1	FAILED	
GqlToGremlin	janus	0.1	3	FAILED	
GqlToGremlin	janus	0.1	5	21.6670	1079722
GqlToGremlin	janus	0.1	9	FAILED	
GqlToGremlin	janus	0.1	2	FAILED	
GqlToGremlin	janus	0.1	4	11.8560	784511
GqlToGremlin	janus	0.1	6	FAILED	
GqlToGremlin	janus	0.1	5	21.3940	1079722
GqlToGremlin	janus	0.1	7	19.8090	1628132
GqlToGremlin	janus	0.1	1	FAILED	
GqlToGremlin	janus	0.1	8	27.9350	537142
GqlToGremlin	janus	0.1	3	FAILED	
GqlToGremlin	janus	0.1	9	FAILED	
GqlToGremlin	janus	0.1	3	FAILED	
GqlToGremlin	janus	0.1	8	27.9920	537142
GqlToGremlin	janus	0.1	6	FAILED	
GqlToGremlin	janus	0.1	1	FAILED	
GqlToGremlin	janus	0.1	2	FAILED	
GqlToGremlin	janus	0.1	7	20.5210	1628132
GqlToGremlin	janus	0.1	5	20.1080	1079722
GqlToGremlin	janus	0.1	4	12.1250	784511
GqlToGremlin	janus	0.1	9	FAILED	
GqlToGremlin	janus	0.1	2	FAILED	
GqlToGremlin	janus	0.1	5	20.9200	1079722
GqlToGremlin	janus	0.1	3	FAILED	
GqlToGremlin	janus	0.1	7	20.4760	1628132
GqlToGremlin	janus	0.1	6	FAILED	
GqlToGremlin	janus	0.1	9	FAILED	
GqlToGremlin	janus	0.1	1	FAILED	
GqlToGremlin	janus	0.1	8	28.9380	537142
GqlToGremlin	janus	0.1	4	12.2670	784511
GqlToGremlin	janus	0.1	3	FAILED	
GqlToGremlin	janus	0.1	1	FAILED	
GqlToGremlin	janus	0.1	2	FAILED	
GqlToGremlin	janus	0.1	4	13.3280	784511
GqlToGremlin	janus	0.1	6	FAILED	
GqlToGremlin	janus	0.1	9	FAILED	
GqlToGremlin	janus	0.1	7	19.9240	1628132
GqlToGremlin	janus	0.1	8	27.5120	537142
GqlToGremlin	janus	0.1	5	19.9130	1079722
GqlToGremlin	janus	0.1	9	FAILED	
GqlToGremlin	janus	0.1	7	21.5870	1628132
GqlToGremlin	janus	0.1	4	12.7540	784511
GqlToGremlin	janus	0.1	6	FAILED	
GqlToGremlin	janus	0.1	1	FAILED	
GqlToGremlin	janus	0.1	5	22.3790	1079722
GqlToGremlin	janus	0.1	3	FAILED	
GqlToGremlin	janus	0.1	2	FAILED	
GqlToGremlin	janus	0.1	8	28.6610	537142
GqlToGremlin	janus	0.1	6	FAILED	
GqlToGremlin	janus	0.1	4	12.6240	784511
GqlToGremlin	janus	0.1	3	FAILED	
GqlToGremlin	janus	0.1	8	27.9430	537142
GqlToGremlin	janus	0.1	5	20.0320	1079722
GqlToGremlin	janus	0.1	9	FAILED	
GqlToGremlin	janus	0.1	7	20.1300	1628132
GqlToGremlin	janus	0.1	1	FAILED	
GqlToGremlin	janus	0.1	2	FAILED	
GqlToGremlin	janus	0.1	5	20.9610	1079722
GqlToGremlin	janus	0.1	3	FAILED	
GqlToGremlin	janus	0.1	6	FAILED	
GqlToGremlin	janus	0.1	4	12.0310	784511
GqlToGremlin	janus	0.1	7	18.7850	1628132
GqlToGremlin	janus	0.1	2	FAILED	
GqlToGremlin	janus	0.1	1	FAILED	
GqlToGremlin	janus	0.1	8	28.4320	537142
GqlToGremlin	janus	0.1	9	FAILED	
GqlToGremlin	janus	0.1	3	FAILED	
GqlToGremlin	janus	0.1	5	20.9450	1079722
GqlToGremlin	janus	0.1	6	FAILED	
GqlToGremlin	janus	0.1	2	FAILED	
GqlToGremlin	janus	0.1	8	28.8980	537142
GqlToGremlin	janus	0.1	4	12.4890	784511
GqlToGremlin	janus	0.1	7	19.6280	1628132
GqlToGremlin	janus	0.1	9	FAILED	
GqlToGremlin	janus	0.1	1	FAILED	
GqlToGremlin	arcade	0.1	8	11.8970	537142
GqlToGremlin	arcade	0.1	4	1.9840	784511
GqlToGremlin	arcade	0.1	5	4.1560	1079722
GqlToGremlin	arcade	0.1	3	FAILED	
GqlToGremlin	arcade	0.1	1	14.8820	8773828
GqlToGremlin	arcade	0.1	6	FAILED	
GqlToGremlin	arcade	0.1	7	6.0230	1628132
GqlToGremlin	arcade	0.1	2	FAILED	
GqlToGremlin	arcade	0.1	9	FAILED	
GqlToGremlin	arcade	0.1	4	1.8240	784511
GqlToGremlin	arcade	0.1	8	10.7470	537142
GqlToGremlin	arcade	0.1	2	FAILED	
GqlToGremlin	arcade	0.1	6	FAILED	
GqlToGremlin	arcade	0.1	7	5.7500	1628132
GqlToGremlin	arcade	0.1	1	15.1410	8773828
GqlToGremlin	arcade	0.1	3	FAILED	
GqlToGremlin	arcade	0.1	5	3.7760	1079722
GqlToGremlin	arcade	0.1	9	FAILED	
GqlToGremlin	arcade	0.1	2	FAILED	
GqlToGremlin	arcade	0.1	4	1.7550	784511
GqlToGremlin	arcade	0.1	6	FAILED	
GqlToGremlin	arcade	0.1	5	3.9390	1079722
GqlToGremlin	arcade	0.1	7	5.5320	1628132
GqlToGremlin	arcade	0.1	1	15.0070	8773828
GqlToGremlin	arcade	0.1	8	10.6050	537142
GqlToGremlin	arcade	0.1	3	FAILED	
GqlToGremlin	arcade	0.1	9	FAILED	
GqlToGremlin	arcade	0.1	3	FAILED	
GqlToGremlin	arcade	0.1	8	10.7060	537142
GqlToGremlin	arcade	0.1	6	FAILED	
GqlToGremlin	arcade	0.1	1	17.7010	8773828
GqlToGremlin	arcade	0.1	2	FAILED	
GqlToGremlin	arcade	0.1	7	6.2800	1628132
GqlToGremlin	arcade	0.1	5	4.3060	1079722
GqlToGremlin	arcade	0.1	4	1.9260	784511
GqlToGremlin	arcade	0.1	9	FAILED	
GqlToGremlin	arcade	0.1	2	FAILED	
GqlToGremlin	arcade	0.1	5	4.0850	1079722
GqlToGremlin	arcade	0.1	3	FAILED	
GqlToGremlin	arcade	0.1	7	6.1350	1628132
GqlToGremlin	arcade	0.1	6	FAILED	
GqlToGremlin	arcade	0.1	9	FAILED	
GqlToGremlin	arcade	0.1	1	16.4750	8773828
GqlToGremlin	arcade	0.1	8	11.1920	537142
GqlToGremlin	arcade	0.1	4	1.8720	784511
GqlToGremlin	arcade	0.1	3	FAILED	
GqlToGremlin	arcade	0.1	1	14.9200	8773828
GqlToGremlin	arcade	0.1	2	FAILED	
GqlToGremlin	arcade	0.1	4	1.7400	784511
GqlToGremlin	arcade	0.1	6	FAILED	
GqlToGremlin	arcade	0.1	9	FAILED	
GqlToGremlin	arcade	0.1	7	5.6200	1628132
GqlToGremlin	arcade	0.1	8	10.5680	537142
GqlToGremlin	arcade	0.1	5	3.8070	1079722
GqlToGremlin	arcade	0.1	9	FAILED	
GqlToGremlin	arcade	0.1	7	5.5430	1628132
GqlToGremlin	arcade	0.1	4	1.7250	784511
GqlToGremlin	arcade	0.1	6	FAILED	
GqlToGremlin	arcade	0.1	1	14.8710	8773828
GqlToGremlin	arcade	0.1	5	3.7630	1079722
GqlToGremlin	arcade	0.1	3	FAILED	
GqlToGremlin	arcade	0.1	2	FAILED	
GqlToGremlin	arcade	0.1	8	10.5000	537142
GqlToGremlin	arcade	0.1	6	FAILED	
GqlToGremlin	arcade	0.1	4	1.7420	784511
GqlToGremlin	arcade	0.1	3	FAILED	
GqlToGremlin	arcade	0.1	8	10.6780	537142
GqlToGremlin	arcade	0.1	5	3.7410	1079722
GqlToGremlin	arcade	0.1	9	FAILED	
GqlToGremlin	arcade	0.1	7	5.5130	1628132
GqlToGremlin	arcade	0.1	1	15.0530	8773828
GqlToGremlin	arcade	0.1	2	FAILED	
GqlToGremlin	arcade	0.1	5	3.7730	1079722
GqlToGremlin	arcade	0.1	3	FAILED	
GqlToGremlin	arcade	0.1	6	FAILED	
GqlToGremlin	arcade	0.1	4	1.7180	784511
GqlToGremlin	arcade	0.1	7	5.6080	1628132
GqlToGremlin	arcade	0.1	2	FAILED	
GqlToGremlin	arcade	0.1	1	15.0190	8773828
GqlToGremlin	arcade	0.1	8	10.5680	537142
GqlToGremlin	arcade	0.1	9	FAILED	
GqlToGremlin	arcade	0.1	3	FAILED	
GqlToGremlin	arcade	0.1	5	3.7210	1079722
GqlToGremlin	arcade	0.1	6	FAILED	
GqlToGremlin	arcade	0.1	2	FAILED	
GqlToGremlin	arcade	0.1	8	10.5700	537142
GqlToGremlin	arcade	0.1	4	1.7290	784511
GqlToGremlin	arcade	0.1	7	5.4890	1628132
GqlToGremlin	arcade	0.1	9	FAILED	
GqlToGremlin	arcade	0.1	1	15.0550	8773828
